dataset,registry_name,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,input_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,4,19997,3,1833,96,96,6,mean,train_split_standard,0.043426650,0.203147275,8.681517500,19.166666667,0.534688696,-0.152444633,0.894736842,26.500000000,0.040827215,6.833333333,0.701739250,9.333333333,0.290696922,-0.225694444,0.079861111,0.753262231,11.666666667,1.766263406,0.685714286,0.676190476,0.253618157,0.583346713
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,5,2337,0,2337,96,96,6,mean,train_split_standard,-0.123506764,0.191587759,10.994404512,33.166666667,0.670237018,0.018773986,0.789473684,34.833333333,0.083449232,11.666666667,1.136692301,12.500000000,0.243393773,-0.039930556,-0.373263889,0.861371224,9.833333333,1.609581405,0.800000000,0.657142857,0.171805848,0.426880474
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,1,23455,6,836,96,96,6,mean,train_split_standard,0.131506327,-0.032617224,4.904394709,13.166666667,0.356259408,0.725326446,0.924561404,19.500000000,0.035307618,6.166666667,0.233024270,6.833333333,0.296490546,-0.126736111,0.085937500,0.712004810,7.666666667,1.873513050,0.590476190,0.504761905,0.482692621,0.709704986
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,2,12867,3,485,96,96,6,mean,train_split_standard,-0.304961019,-0.239695414,7.512831453,24.000000000,0.584175116,0.010755829,0.791228070,31.333333333,0.059044785,7.833333333,0.869313374,12.666666667,0.320342901,0.085069444,-0.118923611,0.840965841,8.333333333,1.634211822,0.604761905,0.723809524,0.212712003,0.512202837
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,3,20551,5,2151,96,96,6,mean,train_split_standard,0.024309080,0.239973684,6.056996881,14.500000000,0.343041919,-0.100139066,0.957894737,17.500000000,0.038953476,10.000000000,0.246507918,8.666666667,0.116703803,0.022569444,-0.006076389,0.714694103,6.500000000,1.904824582,0.776190476,0.690476190,0.335430466,0.713594174
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,4,26736,7,992,96,96,6,mean,train_split_standard,0.266585041,-0.150486224,5.564391974,15.000000000,0.461883380,-0.096554242,0.919298246,19.500000000,0.031221786,4.333333333,0.372829699,8.333333333,0.116860917,0.186631944,-0.041666667,0.760803783,6.500000000,1.795790372,0.585714286,0.561904762,0.433605236,0.591925346
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,5,62762,14,6920,96,96,6,mean,train_split_standard,-0.263039033,-0.186289848,9.197023075,25.166666667,0.580443333,-0.045877502,0.836842105,26.500000000,0.062528205,10.833333333,0.853286889,16.833333333,0.295651492,-0.164930556,-0.082465278,0.833631352,8.000000000,1.674540311,0.709523810,0.738095238,0.261799388,0.488561061
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,1,13314,0,13314,96,96,6,mean,train_split_standard,-0.069466527,-0.155516834,8.886735813,18.166666667,0.541815784,-0.041472848,0.796491228,26.000000000,0.086882716,13.166666667,0.793289901,13.000000000,0.252420782,0.204861111,-0.282986111,0.823629020,7.333333333,1.704523109,0.685714286,0.638095238,0.204530772,0.551571209
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,2,18082,0,18082,96,96,6,mean,train_split_standard,0.016595763,-0.029408693,8.626936879,20.666666667,0.479477972,-0.165810671,0.796491228,23.166666667,0.071995950,4.166666667,0.871731748,5.833333333,0.128716021,-0.008680556,0.036458333,0.621203047,4.000000000,1.799121757,0.661904762,0.695238095,0.523598776,0.688637896
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,3,3042,0,3042,96,96,6,mean,train_split_standard,-0.498837903,-0.604756585,12.094250106,29.166666667,0.674031673,0.012046604,0.780701754,23.666666667,0.054763374,8.166666667,1.126831801,10.000000000,0.273971032,0.079861111,0.199652778,0.822029184,7.000000000,1.644963845,0.566666667,0.504761905,0.196349541,0.431299361
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,4,13208,0,13208,96,96,6,mean,train_split_standard,-0.181430782,-0.138176836,9.059952644,19.666666667,0.506914344,-0.034256482,0.794736842,25.500000000,0.064305556,5.833333333,1.018015933,12.333333333,0.284126984,-0.039930556,-0.142361111,0.789198541,5.166666667,1.730881548,0.619047619,0.623809524,0.245436926,0.562688057
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,5,7092,0,7092,96,96,6,mean,train_split_standard,-0.772023536,-0.211194882,11.163297183,23.166666667,0.593555324,-0.100675929,0.743859649,28.166666667,0.093236591,1.333333333,1.376717609,15.666666667,0.173394507,0.319444444,-0.147569444,0.777378345,4.500000000,1.666167238,0.747619048,0.704761905,0.261799388,0.558548858
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,1,35855,15,196,96,96,6,mean,train_split_standard,-0.046406428,-0.118808539,2.539067427,5.666666667,0.253004458,0.028756297,0.926315789,13.333333333,0.039218813,12.333333333,0.346743545,4.166666667,0.467845023,-0.170138889,-0.010416667,0.767828518,7.166666667,1.850283958,0.295238095,0.552380952,0.638136008,0.837152721
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,2,24446,9,1130,96,96,6,mean,train_split_standard,0.275979246,-0.038535264,2.536794367,6.500000000,0.221463137,-0.078251607,0.945614035,14.166666667,0.019241047,11.833333333,0.250657543,3.333333333,0.513392857,0.262152778,0.050347222,0.731313484,6.833333333,1.899266407,0.347619048,0.685714286,0.539961237,0.877480653
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,3,1192,0,1192,96,96,6,mean,train_split_standard,0.523222989,0.163707348,4.740317800,11.000000000,0.306843298,0.050438260,0.921052632,14.500000000,0.032568310,15.500000000,0.458862046,7.000000000,0.678160920,-0.163194444,0.081597222,0.843691352,7.333333333,1.839982167,0.428571429,0.385714286,0.458148929,0.804992304
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,4,16357,5,1812,96,96,6,mean,train_split_standard,-0.099295107,-0.149812606,5.334879205,14.500000000,0.405380494,-0.014817260,0.933333333,15.333333333,0.040131961,10.333333333,0.543050224,3.833333333,0.509763072,0.270833333,-0.052951389,0.833403173,6.833333333,1.803018011,0.504761905,0.633333333,0.392699082,0.722383369
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,5,1403,0,1403,96,96,6,mean,train_split_standard,0.317253994,-0.000440246,4.362401720,6.000000000,0.305560192,0.042222670,0.935087719,13.500000000,0.021080628,12.333333333,0.321109971,3.500000000,0.702777778,0.060763889,0.164930556,0.769478250,7.000000000,1.851054099,0.371428571,0.400000000,0.589048623,0.882720066
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,1,171720,4,25720,96,96,1,mean,train_split_standard,0.670953635,0.409341654,3.143890955,8.000000000,0.360273297,0.239939034,0.968421053,18.000000000,0.006463527,23.000000000,0.254177454,4.000000000,0.800000000,-0.895833333,0.229166667,0.891320084,11.000000000,1.730016625,0.285714286,0.171428571,0.294524311,0.688814354
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,2,19616,0,19616,96,96,1,mean,train_split_standard,-0.689910028,-0.405140765,2.510469776,7.000000000,0.174144848,-0.009698276,0.894736842,11.000000000,0.012003693,10.000000000,0.216802056,3.000000000,0.200000000,0.552083333,0.072916667,0.765634154,6.000000000,1.913524015,0.171428571,0.600000000,0.539961237,0.889730056
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,3,68197,1,31697,96,96,1,mean,train_split_standard,-0.844907416,-1.050494820,3.721513824,7.000000000,0.396227695,0.044396198,0.873684211,17.000000000,0.083333333,23.000000000,0.505249469,6.000000000,0.214285714,0.322916667,-0.041666667,0.923511104,8.000000000,1.685190554,0.171428571,0.657142857,0.196349541,0.666140933
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,4,55057,1,18557,96,96,1,mean,train_split_standard,0.201733930,-0.741097614,3.546637588,7.000000000,0.450625511,0.060211454,0.884210526,18.000000000,0.027777778,23.000000000,0.350921068,6.000000000,0.142857143,-0.375000000,0.593750000,0.844844293,8.000000000,1.683071026,0.171428571,0.800000000,0.245436926,0.710949180
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,5,9227,0,9227,96,96,1,mean,train_split_standard,0.036193282,-0.267417740,2.350659227,9.000000000,0.134526750,0.339708431,0.884210526,15.000000000,0.008888889,23.000000000,0.150701824,5.000000000,0.333333333,0.427083333,-0.291666667,0.701303632,7.000000000,1.859760193,0.685714286,0.428571429,0.441786467,0.902373451
