dataset,registry_name,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,input_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
azure2019_D__5T,azure2019_D__5T,TIME,arrow,dataset/Time_Dataset/azure2019_D/5T/data-00000-of-00001.arrow,train,5,124257,21,1451,96,96,3,mean,train_split_standard,0.091062244,0.285867197,-0.779879107,-0.597982413,-0.693429198,-1.158242774,1.003360099,-0.758071347,-0.677876565,-1.105548996,-0.740740092,-0.587349161,0.250080034,-0.186885488,0.441258457,-1.449593987,-0.904664834,1.130308937,-1.207983658,0.884406870,1.798750443,1.257883840
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,1,1034625,176,4972,96,96,3,mean,train_split_standard,0.227656025,-0.374137862,-1.181884470,-0.959558016,-1.824017769,0.414878439,0.747346866,-1.434961762,-0.855271387,-0.385532728,-0.813986139,-0.978149652,0.044289486,0.174969916,0.102925848,-2.010842770,-0.607664006,1.646390957,-1.312209360,0.765229370,2.293574647,1.842125232
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,2,1728893,295,3293,96,96,3,mean,train_split_standard,-0.357134003,-0.068410802,-1.183770965,-0.999733083,-1.707944437,0.341442523,1.058220078,-1.350350461,-0.830885321,-0.688697473,-0.811770169,-1.108416483,-0.443728099,-0.069072101,0.031158325,-1.838818937,-0.830414627,1.536365290,0.146950463,0.050164369,2.211103946,1.793620483
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,3,2715930,464,1690,96,96,3,mean,train_split_standard,-0.160972608,-0.515160772,-1.212528624,-0.999733083,-1.731102386,0.621220989,1.058220078,-1.491369297,-0.915358992,-0.726593066,-0.815893686,-0.847882822,1.437785482,-0.321529360,0.277218404,-2.477049475,-0.756164420,1.485921757,-1.781225017,-0.069013131,3.241987704,1.793356360
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,4,1754160,299,5149,96,96,3,mean,train_split_standard,-0.588874658,-0.959526827,-1.205078538,-0.979645550,-0.412901097,-2.297347677,1.094793397,-1.463165530,-0.968001535,-0.916071031,-0.805512496,-1.108416483,1.808208468,0.225461368,0.246460894,-2.753200298,-0.830414627,1.344489745,-0.113613791,0.884406870,2.747163500,2.209697845
azure2019_I__5T,azure2019_I__5T,TIME,arrow,dataset/Time_Dataset/azure2019_I/5T/data-00000-of-00001.arrow,train,5,627946,107,1984,96,96,3,mean,train_split_standard,-0.475590567,-0.025997929,-1.179929637,-0.959558016,-1.806997162,0.958959795,0.857066823,-1.434961762,-0.974433721,-0.802384252,-0.835086538,-1.195261036,0.161884085,1.336273308,-0.296921782,-2.126643231,-0.830414627,1.613722887,-1.207983658,-0.426545631,1.963691844,1.886710049
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,1,101840,5,10103,96,96,6,mean,train_split_standard,0.296534445,0.706497735,0.354050060,0.004643592,-0.098645619,-0.597282270,0.637626909,0.384181228,-0.116669712,-0.575010693,-0.375912375,-0.305104362,-0.164445175,0.511579595,-0.532729358,-0.056353459,-0.384913385,0.369043223,0.303289016,0.824818120,0.087483406,-0.051397535
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,2,29025,1,8983,96,96,6,mean,train_split_standard,-0.142132458,0.013341465,0.898189234,0.637400898,1.157758498,0.048605644,0.308467038,0.920052807,-0.095582079,0.201848963,1.472911796,0.628474589,0.263175796,0.423219555,-0.645506894,0.567978521,0.877340133,-0.267590718,0.928643226,0.050164369,-0.551664524,-0.954778635
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,3,4052,0,4052,96,96,6,mean,train_split_standard,1.275238449,1.602642492,0.917947210,0.677575965,1.057066979,-0.016006083,0.326753698,0.835441505,0.332930444,-0.499219507,1.029354064,0.585052313,0.220191407,0.238084231,0.953883623,0.335195184,0.840215030,-0.241835161,1.111038203,-0.307368131,-0.098075671,-0.746495601
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,4,123476,7,1166,96,96,6,mean,train_split_standard,0.051070318,0.153472245,0.268448624,0.115125027,0.004483591,-0.245954921,0.518763622,0.158551090,0.342894909,-0.271845949,0.047897440,-0.218259808,0.067316372,0.610458688,-0.558360616,-0.161990513,0.246213374,0.245890430,0.381458292,-0.307368131,0.149336431,0.025430333
current_velocity__10T,current_velocity__10T,TIME,arrow,dataset/Time_Dataset/current_velocity/10T/data-00000-of-00001.arrow,train,5,25613,1,5571,96,96,6,mean,train_split_standard,0.370414815,0.765323720,1.162303427,0.567094531,0.880223352,0.106291304,0.180460422,0.990562225,0.713712783,-0.821332048,0.937703435,0.302807513,0.000125490,-0.311010307,-0.235406762,0.421684833,0.988715444,-0.122604356,0.277232590,-0.247779381,-0.427958473,-0.675029095
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,1,16585,2,827,96,96,6,mean,train_split_standard,-0.367620206,0.377417433,-0.268623148,-0.798857748,-0.861524923,-0.188094252,0.610196920,-0.560644976,-0.075670890,-0.972914420,-0.591247707,-0.543926884,-0.704917546,0.023495561,0.410500947,-1.004806383,-0.793289523,0.910294353,0.329345441,0.199136244,0.829719711,0.756468548
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,2,12834,1,458,96,96,6,mean,train_split_standard,-0.104071837,0.097052791,-0.379417381,-0.477457212,-0.848701302,-0.228141280,0.719916877,-0.236301652,0.079964418,-0.821332048,-0.485979259,-0.087992978,-0.632343051,0.318029030,-0.414825570,-0.885145240,-0.644789109,1.068766356,-0.087557365,0.646051870,0.520454584,0.736852180
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,3,27893,4,6162,96,96,6,mean,train_split_standard,-0.523177969,-0.048674741,0.190264383,-0.356932011,-0.355886633,0.314227594,0.729060207,0.003430370,0.262616690,-0.347637135,-0.381017511,-0.305104362,-0.881952538,0.364312861,0.046537080,-0.328482719,-0.347788281,0.741909328,0.225119739,0.735434995,-0.056840321,0.232096176
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,4,19997,3,1833,96,96,6,mean,train_split_standard,0.375777692,0.871526150,0.387146637,0.014687359,0.204935394,-0.208862681,0.674200228,0.384181228,-0.353063754,-0.556062897,0.182194080,-0.109704116,-0.201841531,-0.531910409,0.225955888,0.021340501,0.803089926,0.337017767,0.407514717,0.467285620,-0.324870097,-0.170660844
current_velocity__15T,current_velocity__15T,TIME,arrow,dataset/Time_Dataset/current_velocity/15T/data-00000-of-00001.arrow,train,5,2337,0,2337,96,96,6,mean,train_split_standard,0.018163887,0.846823426,0.845573061,0.858363767,0.771074914,0.020135311,0.125600443,1.089275411,0.656510259,-0.006576798,0.885077558,0.302807513,-0.377063267,-0.081694964,-1.111995795,0.479315301,0.394713788,-0.190698392,1.032868927,0.348108120,-0.531046849,-0.727905157
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,1,23455,6,836,96,96,6,mean,train_split_standard,0.564466749,0.367696610,-0.361499054,-0.346888244,-0.540303424,0.965120707,0.829636834,-0.208097885,-0.483804679,-0.631854083,-0.575248622,-0.435371192,-0.180380615,-0.292076013,0.243897768,-0.153435513,-0.087912557,0.698242219,-0.113613791,-0.605311881,0.252424807,0.279355914
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,2,12867,3,485,96,96,6,mean,train_split_standard,-0.370557249,-0.074830193,0.155506889,0.305956595,0.411623440,0.009411350,0.134743773,0.793135854,0.078449960,-0.442376118,0.452993613,0.324518652,-0.092026011,0.221253747,-0.360999927,0.392873360,0.060587857,-0.107741391,-0.035444515,0.765229370,-0.427958473,-0.424035120
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,3,20551,5,2151,96,96,6,mean,train_split_standard,0.334822998,0.950224313,-0.133047214,-0.266538110,-0.595508408,-0.138906095,1.003360099,-0.377320489,-0.397446409,-0.196054763,-0.553459066,-0.196548670,-0.846352040,0.069779392,-0.027793569,-0.142043042,-0.347788281,0.803701694,0.902586800,0.556668745,-0.118693346,0.293207002
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,4,26736,7,992,96,96,6,mean,train_split_standard,0.853839688,0.115810152,-0.230684109,-0.236406810,-0.099147800,-0.134111538,0.802206845,-0.208097885,-0.580584480,-0.840279845,-0.349323258,-0.239970947,-0.845770053,0.467399575,-0.132881728,0.053288266,-0.347788281,0.436466695,-0.139670216,-0.247779381,0.128718756,-0.140108599
current_velocity__20T,current_velocity__20T,TIME,arrow,dataset/Time_Dataset/current_velocity/20T/data-00000-of-00001.arrow,train,5,62762,14,6920,96,96,6,mean,train_split_standard,-0.280749699,0.039297686,0.489322565,0.376262962,0.396037046,-0.066333444,0.372470346,0.384181228,0.160960614,-0.101315781,0.427094837,0.867297112,-0.183488667,-0.384643675,-0.253348642,0.361802760,-0.013662350,0.028087839,0.537796844,0.854612495,-0.304252422,-0.508233767
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,1,13314,0,13314,96,96,6,mean,train_split_standard,0.133931813,0.105059721,0.427821991,-0.045575241,0.234702832,-0.060442397,0.162173762,0.341875577,0.737838104,0.163953370,0.330139796,0.367940929,-0.343625153,0.511579595,-0.845430709,0.319430562,-0.162162764,0.129072041,0.407514717,0.228930619,-0.448576148,-0.283827228
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,2,18082,0,18082,96,96,6,mean,train_split_standard,0.318299111,0.374553250,0.376328470,0.105081260,-0.025661138,-0.226739217,0.162173762,0.102143555,0.385220056,-0.859227641,0.456901702,-0.565638023,-0.801856023,-0.005957786,0.097799596,-0.538092867,-0.904664834,0.447687039,0.277232590,0.586463120,0.355513183,0.204326844
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,3,3042,0,3042,96,96,6,mean,train_split_standard,-0.785890813,-0.854967165,1.063568268,0.617313365,0.786923904,0.011137710,0.079883794,0.144449206,-0.022962426,-0.404480525,0.869143003,-0.022859563,-0.263798072,0.208630884,0.579667252,0.312653284,-0.236412971,-0.071527809,-0.243895918,-0.605311881,-0.469193824,-0.712167581
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,4,13208,0,13208,96,96,6,mean,train_split_standard,-0.105924082,0.142115356,0.462154482,0.044818659,0.088931313,-0.050790799,0.153030432,0.299569927,0.203060153,-0.669749676,0.693296724,0.281096375,-0.226178091,-0.081694964,-0.430204325,0.173575054,-0.644789109,0.217849144,0.042724762,0.139547494,-0.345487773,-0.244235300
current_velocity__5T,current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,5,7092,0,7092,96,96,6,mean,train_split_standard,-1.371123878,-0.013924458,0.879048480,0.255737761,0.450801398,-0.139624129,-0.112126130,0.525200065,0.888340295,-1.181340182,1.272958094,0.715319143,-0.636356641,0.789282580,-0.445583080,0.123501961,-0.793289523,-0.000113268,0.746248248,0.646051870,-0.304252422,-0.258976787
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,1,35855,15,196,96,96,6,mean,train_split_standard,0.183332405,0.183505474,-0.830319416,-0.798857748,-0.971564446,0.033486250,0.838780164,-0.729867580,-0.391161459,0.069214388,-0.391478444,-0.782749407,0.454355753,-0.397266538,-0.040609199,0.083046675,-0.199287868,0.620004980,-1.729112166,-0.307368131,0.644160635,0.733252716
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,2,24446,9,1130,96,96,6,mean,train_split_standard,0.873964464,0.355049738,-0.830769948,-0.748638914,-1.103301882,-0.109632502,0.939356791,-0.659358162,-0.864368394,0.012370998,-0.546753280,-0.891305099,0.623075402,0.650431088,0.138809609,-0.071639489,-0.273538075,0.784981364,-1.442491487,0.526874370,0.396748533,0.876878019
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,3,1192,0,1192,96,96,6,mean,train_split_standard,1.403623406,0.787242893,-0.394019964,-0.477457212,-0.746697812,0.062485000,0.811350174,-0.631154394,-0.548689800,0.429222521,-0.210295116,-0.413660054,1.233414179,-0.380436054,0.231082139,0.404419255,-0.162162764,0.585307812,-0.999532255,-1.350171257,0.190571781,0.618715486
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,4,16357,5,1812,96,96,6,mean,train_split_standard,0.070031412,0.117249677,-0.276174752,-0.266538110,-0.335141255,-0.024791625,0.875353483,-0.560644976,-0.369532030,-0.158159170,-0.074247146,-0.826171683,0.609629843,0.671469193,-0.166202364,0.360836142,-0.273538075,0.460809897,-0.582629448,0.199136244,0.025630380,0.324509147
current_velocity__H,current_velocity__H,TIME,arrow,dataset/Time_Dataset/current_velocity/H/data-00000-of-00001.arrow,train,5,1403,0,1403,96,96,6,mean,train_split_standard,0.962385465,0.436458921,-0.468924927,-0.778770215,-0.752056912,0.051496980,0.884496812,-0.715765696,-0.820794830,0.069214388,-0.432902262,-0.869593960,1.324600680,0.162347053,0.477142219,0.090035325,-0.236412971,0.622598869,-1.312209360,-1.260788131,0.520454584,0.895537846
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,1,171720,4,25720,96,96,1,mean,train_split_standard,1.720099999,1.312164246,-0.710440198,-0.658245014,-0.523538769,0.315934635,1.058220078,-0.335014838,-1.167025399,1.281873364,-0.541065109,-0.804460545,1.684734139,-2.156052110,0.666813530,0.606185626,0.654589512,0.214936022,-1.781225017,-2.690918132,-0.221781722,0.204955287
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,2,19616,0,19616,96,96,1,mean,train_split_standard,-1.195215873,-0.428387474,-0.835987621,-0.718507614,-1.300934378,-0.017945189,0.674200228,-0.927293951,-1.035797261,-0.196054763,-0.601463695,-0.934727375,-0.537803778,1.353103792,0.205450881,0.073750841,-0.459163592,0.833002005,-2.406579227,-0.009424381,0.396748533,0.920503469
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,3,68197,1,31697,96,96,1,mean,train_split_standard,-1.527259675,-1.807511300,-0.595952294,-0.718507614,-0.373369401,0.054403986,0.564480271,-0.419626140,0.653765016,1.281873364,-0.135333109,-0.543926884,-0.484886209,0.797697822,-0.132881728,0.742554263,-0.013662350,0.063958616,-2.406579227,0.348108120,-0.469193824,0.124205376
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,4,55057,1,18557,96,96,1,mean,train_split_standard,0.714912124,-1.146328410,-0.630613687,-0.718507614,-0.146168113,0.075556252,0.619340250,-0.335014838,-0.662161590,1.281873364,-0.384727574,-0.543926884,-0.749474056,-0.893765814,1.743326379,0.409303384,-0.013662350,0.056819896,-2.406579227,1.241939370,-0.345487773,0.283787030
epf_electricity_price__H,epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,5,9227,0,9227,96,96,1,mean,train_split_standard,0.360281978,-0.134072898,-0.867662916,-0.597982413,-1.466405784,0.449372178,0.619340250,-0.588848743,-1.109576636,1.281873364,-0.708281570,-0.674193715,-0.043906463,1.050155081,-0.871061967,-0.198768191,-0.236412971,0.651921616,0.407514717,-1.082021881,0.149336431,0.965532098
